S1-time		S2-time			IAT-S2			Delay-S2		S1-chksum				S2-chksum
10:55:07.869   10:55:07.914   0:00:00.002000                     0:00:00.045000           ['tcp_csum:a536']               ['tcp_csum:8d5e']
10:55:07.870   10:55:07.917   0:00:00.003000                     0:00:00.047000           ['tcp_csum:b9fb']               ['tcp_csum:a746']
10:55:07.870   10:55:07.917   0:00:00                            0:00:00.047000           ['tcp_csum:c4b4']               ['tcp_csum:e4f0']
10:55:07.873   10:55:07.929   0:00:00.012000                     0:00:00.056000           ['tcp_csum:a5aa']               ['tcp_csum:b9ce']
10:55:07.873   10:55:07.929   0:00:00                            0:00:00.056000           ['tcp_csum:f812']               ['tcp_csum:352c']
10:55:07.892   10:55:07.931   0:00:00.002000                     0:00:00.039000           ['tcp_csum:f5a']                ['tcp_csum:19c0']
10:55:07.892   10:55:07.931   0:00:00                            0:00:00.039000           ['tcp_csum:dd9a']               ['tcp_csum:8ad6']
10:55:07.892   10:55:07.934   0:00:00.003000                     0:00:00.042000           ['tcp_csum:8d5e']               ['tcp_csum:19ed']
10:55:07.896   10:55:07.934   0:00:00                            0:00:00.038000           ['tcp_csum:a746']               ['tcp_csum:6cd9']
10:55:07.896   10:55:07.936   0:00:00.002000                     0:00:00.040000           ['tcp_csum:e4f0']               ['tcp_csum:4cee']
10:55:07.909   10:55:07.937   0:00:00.001000                     0:00:00.028000           ['tcp_csum:b9ce']               ['tcp_csum:f47e']
10:55:07.909   10:55:07.953   0:00:00.016000                     0:00:00.044000           ['tcp_csum:352c']               ['tcp_csum:98b3']
10:55:07.911   10:55:07.953   0:00:00                            0:00:00.042000           ['tcp_csum:19c0']                ['tcp_csum:a60']
10:55:07.911   10:55:07.957   0:00:00.004000                     0:00:00.046000           ['tcp_csum:8ad6']               ['tcp_csum:1c96']
10:55:07.913   10:55:07.957   0:00:00                            0:00:00.044000           ['tcp_csum:19ed']               ['tcp_csum:20ff']
10:55:07.914   10:55:07.969   0:00:00.012000                     0:00:00.055000           ['tcp_csum:6cd9']                ['tcp_csum:3b4']
10:55:07.916   10:55:07.969   0:00:00                            0:00:00.053000           ['tcp_csum:4cee']               ['tcp_csum:a9e9']
10:55:07.916   10:55:07.972   0:00:00.003000                     0:00:00.056000           ['tcp_csum:f47e']               ['tcp_csum:955b']
10:55:07.933   10:55:07.972   0:00:00                            0:00:00.039000           ['tcp_csum:98b3']               ['tcp_csum:24bc']
10:55:07.934   10:55:07.975   0:00:00.003000                     0:00:00.041000           ['tcp_csum:a60']                ['tcp_csum:5e57']
10:55:07.938   10:55:07.975   0:00:00                            0:00:00.037000           ['tcp_csum:1c96']               ['tcp_csum:dd9a']
10:55:07.938   10:55:07.977   0:00:00.002000                     0:00:00.039000           ['tcp_csum:20ff']                ['tcp_csum:f0e']
10:55:07.949   10:55:07.977   0:00:00                            0:00:00.028000           ['tcp_csum:3b4']                ['tcp_csum:4cdc']
10:55:07.949   10:55:07.993   0:00:00.016000                     0:00:00.044000           ['tcp_csum:a9e9']               ['tcp_csum:124f']
10:55:07.952   10:55:07.993   0:00:00                            0:00:00.041000           ['tcp_csum:955b']               ['tcp_csum:e78d']
10:55:07.952   10:55:07.994   0:00:00.001000                     0:00:00.042000           ['tcp_csum:24bc']               ['tcp_csum:5c0c']
10:55:07.954   10:55:07.997   0:00:00.003000                     0:00:00.043000           ['tcp_csum:5e57']               ['tcp_csum:a50f']
10:55:07.954   10:55:07.997   0:00:00                            0:00:00.043000           ['tcp_csum:dd9a']               ['tcp_csum:7f7d']
10:55:07.956   10:55:08.009   0:00:00.012000                     0:00:00.053000           ['tcp_csum:f0e']                ['tcp_csum:207b']
10:55:07.957   10:55:08.010   0:00:00.001000                     0:00:00.053000           ['tcp_csum:4cdc']               ['tcp_csum:21c0']
10:55:07.973   10:55:08.012   0:00:00.002000                     0:00:00.039000           ['tcp_csum:124f']               ['tcp_csum:ca63']
10:55:07.973   10:55:08.012   0:00:00                            0:00:00.039000           ['tcp_csum:e78d']               ['tcp_csum:8486']
10:55:07.973   10:55:08.015   0:00:00.003000                     0:00:00.042000           ['tcp_csum:5c0c']               ['tcp_csum:f167']
10:55:07.977   10:55:08.015   0:00:00                            0:00:00.038000           ['tcp_csum:a50f']               ['tcp_csum:3b1a']
10:55:07.977   10:55:08.017   0:00:00.002000                     0:00:00.040000           ['tcp_csum:7f7d']               ['tcp_csum:54d4']
10:55:07.989   10:55:08.017   0:00:00                            0:00:00.028000           ['tcp_csum:207b']               ['tcp_csum:b765']
10:55:07.989   10:55:08.033   0:00:00.016000                     0:00:00.044000           ['tcp_csum:21c0']               ['tcp_csum:cc24']
10:55:07.992   10:55:08.033   0:00:00                            0:00:00.041000           ['tcp_csum:ca63']               ['tcp_csum:d6dd']
10:55:07.992   10:55:08.035   0:00:00.002000                     0:00:00.043000           ['tcp_csum:8486']               ['tcp_csum:b7d1']
10:55:07.994   10:55:08.036   0:00:00.001000                     0:00:00.042000           ['tcp_csum:f167']                ['tcp_csum:a3a']
10:55:07.994   10:55:08.038   0:00:00.002000                     0:00:00.044000           ['tcp_csum:3b1a']               ['tcp_csum:218b']
10:55:07.997   10:55:08.038   0:00:00                            0:00:00.041000           ['tcp_csum:54d4']               ['tcp_csum:efcb']
10:55:07.997   10:55:08.050   0:00:00.012000                     0:00:00.053000           ['tcp_csum:b765']               ['tcp_csum:9f89']
10:55:08.013   10:55:08.050   0:00:00                            0:00:00.037000           ['tcp_csum:cc24']               ['tcp_csum:b973']
10:55:08.013   10:55:08.052   0:00:00.002000                     0:00:00.039000           ['tcp_csum:d6dd']               ['tcp_csum:f71b']
10:55:08.015   10:55:08.052   0:00:00                            0:00:00.037000           ['tcp_csum:b7d1']               ['tcp_csum:cbff']
10:55:08.015   10:55:08.055   0:00:00.003000                     0:00:00.040000           ['tcp_csum:a3a']                ['tcp_csum:475b']
10:55:08.018   10:55:08.055   0:00:00                            0:00:00.037000           ['tcp_csum:218b']               ['tcp_csum:2bf1']
10:55:08.018   10:55:08.057   0:00:00.002000                     0:00:00.039000           ['tcp_csum:efcb']               ['tcp_csum:9d07']
10:55:08.030   10:55:08.057   0:00:00                            0:00:00.027000           ['tcp_csum:9f89']               ['tcp_csum:2c1e']
10:55:08.030   10:55:08.074   0:00:00.017000                     0:00:00.044000           ['tcp_csum:b973']               ['tcp_csum:7f02']
10:55:08.032   10:55:08.074   0:00:00                            0:00:00.042000           ['tcp_csum:f71b']               ['tcp_csum:5f19']
10:55:08.032   10:55:08.075   0:00:00.001000                     0:00:00.043000           ['tcp_csum:cbff']                ['tcp_csum:6aa']
10:55:08.035   10:55:08.076   0:00:00.001000                     0:00:00.041000           ['tcp_csum:475b']               ['tcp_csum:aae4']
10:55:08.035   10:55:08.077   0:00:00.001000                     0:00:00.042000           ['tcp_csum:2bf1']               ['tcp_csum:1c91']
10:55:08.037   10:55:08.078   0:00:00.001000                     0:00:00.041000           ['tcp_csum:9d07']               ['tcp_csum:2ec7']
10:55:08.037   10:55:08.080   0:00:00.002000                     0:00:00.043000           ['tcp_csum:2c1e']               ['tcp_csum:3330']
10:55:08.054   10:55:08.091   0:00:00.011000                     0:00:00.037000           ['tcp_csum:7f02']               ['tcp_csum:15e5']
10:55:08.054   10:55:08.091   0:00:00                            0:00:00.037000           ['tcp_csum:5f19']               ['tcp_csum:bc1a']
10:55:08.054   10:55:08.093   0:00:00.002000                     0:00:00.039000           ['tcp_csum:6aa']                ['tcp_csum:a78e']
10:55:08.056   10:55:08.093   0:00:00                            0:00:00.037000           ['tcp_csum:aae4']               ['tcp_csum:36ef']
10:55:08.056   10:55:08.095   0:00:00.002000                     0:00:00.039000           ['tcp_csum:1c91']               ['tcp_csum:7088']
10:55:08.058   10:55:08.095   0:00:00                            0:00:00.037000           ['tcp_csum:2ec7']               ['tcp_csum:efcb']
10:55:08.058   10:55:08.098   0:00:00.003000                     0:00:00.040000           ['tcp_csum:3330']               ['tcp_csum:2141']
10:55:08.070   10:55:08.098   0:00:00                            0:00:00.028000           ['tcp_csum:15e5']               ['tcp_csum:5f0f']
10:55:08.070   10:55:08.114   0:00:00.016000                     0:00:00.044000           ['tcp_csum:bc1a']               ['tcp_csum:2482']
10:55:08.073   10:55:08.114   0:00:00                            0:00:00.041000           ['tcp_csum:a78e']               ['tcp_csum:f9c0']
10:55:08.073   10:55:08.117   0:00:00.003000                     0:00:00.044000           ['tcp_csum:36ef']               ['tcp_csum:6e3d']
10:55:08.075   10:55:08.117   0:00:00                            0:00:00.042000           ['tcp_csum:7088']               ['tcp_csum:b742']
10:55:08.075   10:55:08.119   0:00:00.002000                     0:00:00.044000           ['tcp_csum:efcb']               ['tcp_csum:91ae']
10:55:08.077   10:55:08.119   0:00:00                            0:00:00.042000           ['tcp_csum:2141']               ['tcp_csum:32b2']
10:55:08.077   10:55:08.131   0:00:00.012000                     0:00:00.054000           ['tcp_csum:5f0f']               ['tcp_csum:33f1']
10:55:08.094   10:55:08.131   0:00:00                            0:00:00.037000           ['tcp_csum:2482']               ['tcp_csum:dc96']
10:55:08.094   10:55:08.133   0:00:00.002000                     0:00:00.039000           ['tcp_csum:f9c0']               ['tcp_csum:96b9']
10:55:08.096   10:55:08.133   0:00:00                            0:00:00.037000           ['tcp_csum:6e3d']                ['tcp_csum:39d']
10:55:08.096   10:55:08.135   0:00:00.002000                     0:00:00.039000           ['tcp_csum:b742']               ['tcp_csum:4d4d']
10:55:08.099   10:55:08.136   0:00:00.001000                     0:00:00.037000           ['tcp_csum:91ae']               ['tcp_csum:6707']
10:55:08.099   10:55:08.138   0:00:00.002000                     0:00:00.039000           ['tcp_csum:32b2']               ['tcp_csum:c998']
10:55:08.111   10:55:08.138   0:00:00                            0:00:00.027000           ['tcp_csum:33f1']               ['tcp_csum:de5f']
10:55:08.111   10:55:08.155   0:00:00.017000                     0:00:00.044000           ['tcp_csum:dc96']               ['tcp_csum:e90e']
10:55:08.113   10:55:08.155   0:00:00                            0:00:00.042000           ['tcp_csum:96b9']               ['tcp_csum:ca04']
10:55:08.113   10:55:08.156   0:00:00.001000                     0:00:00.043000           ['tcp_csum:39d']                ['tcp_csum:1c6d']
10:55:08.115   10:55:08.159   0:00:00.003000                     0:00:00.044000           ['tcp_csum:4d4d']               ['tcp_csum:33bc']
10:55:08.115   10:55:08.159   0:00:00                            0:00:00.044000           ['tcp_csum:6707']                ['tcp_csum:1fd']
10:55:08.118   10:55:08.160   0:00:00.001000                     0:00:00.042000           ['tcp_csum:c998']               ['tcp_csum:b1c0']
10:55:08.118   10:55:08.171   0:00:00.011000                     0:00:00.053000           ['tcp_csum:de5f']                ['tcp_csum:94f']
10:55:08.134   10:55:08.171   0:00:00                            0:00:00.037000           ['tcp_csum:e90e']               ['tcp_csum:de32']
10:55:08.135   10:55:08.173   0:00:00.002000                     0:00:00.038000           ['tcp_csum:ca04']               ['tcp_csum:5990']
10:55:08.135   10:55:08.173   0:00:00                            0:00:00.038000           ['tcp_csum:1c6d']               ['tcp_csum:3e26']
10:55:08.139   10:55:08.176   0:00:00.003000                     0:00:00.037000           ['tcp_csum:33bc']               ['tcp_csum:af3a']
10:55:08.139   10:55:08.176   0:00:00                            0:00:00.037000           ['tcp_csum:1fd']                ['tcp_csum:3e51']
10:55:08.139   10:55:08.178   0:00:00.002000                     0:00:00.039000           ['tcp_csum:b1c0']               ['tcp_csum:913d']
10:55:08.139   10:55:08.179   0:00:00.001000                     0:00:00.040000           ['tcp_csum:cbaa']               ['tcp_csum:7154']
10:55:08.151   10:55:08.195   0:00:00.016000                     0:00:00.044000           ['tcp_csum:94f']                ['tcp_csum:18db']
10:55:08.151   10:55:08.195   0:00:00                            0:00:00.044000           ['tcp_csum:de32']               ['tcp_csum:bd17']
10:55:08.153   10:55:08.196   0:00:00.001000                     0:00:00.043000           ['tcp_csum:5990']               ['tcp_csum:2ec4']
10:55:08.153   10:55:08.197   0:00:00.001000                     0:00:00.044000           ['tcp_csum:3e26']               ['tcp_csum:40fc']
